entity_id,merchant_id,entity_type,settlement_id,settlement_utr,order_id,amount_paise,currency,fee_paise,tax_paise,net_amount_paise,payment_method,captured_at,settled_at,description,notes,status
pay_h7m5tzpf6ybtxo,merch_lenskart,payment,setl_71kpqc8qbh,X2XKQRM97ODJXUZO,order_znqwuotctnoy,492374,INR,9847,1772,480755,card,2026-06-05T07:55:00Z,2026-06-06T07:55:00Z,Order order_znqwuotctnoy,{'customer_id': 'cust_0115'},captured
pay_roe1sh8orddw5b,merch_zomato,payment,setl_e0umosjkft,I4TFFO7AEDCZ5ZGL,order_9x10beu3q1c4,441723,INR,0,0,441723,upi,2026-02-08T19:50:00Z,2026-02-10T19:50:00Z,Order order_9x10beu3q1c4,{'customer_id': 'cust_0476'},captured
pay_ilh2yqvx6dw9e6,merch_lenskart,payment,setl_71kpqc8qbh,OFXXAWABS0PUVTVF,order_6qvphskxffmo,487730,INR,9755,1756,476219,card,2026-04-24T18:31:00Z,2026-04-25T18:31:00Z,Order order_6qvphskxffmo,{'customer_id': 'cust_0067'},captured
pay_r89beiqu6yjhq4,merch_apollo,payment,setl_ueqo5pt7sr,006XJTRONCMO1S59,order_sc8sjf1sposg,129849,INR,2337,421,127091,netbanking,2026-04-26T16:07:00Z,2026-04-27T16:07:00Z,Order order_sc8sjf1sposg,{'customer_id': 'cust_0368'},captured
pay_tl9a4tw0qqvsjw,merch_urbanco,payment,setl_5gosdl9wco,FDR5Z6FKLRNTAT9Z,order_4wc04pcrwh8r,146700,INR,2934,528,143238,card,2026-01-07T15:31:00Z,2026-01-09T15:31:00Z,Order order_4wc04pcrwh8r,{'customer_id': 'cust_0266'},captured
pay_vxsa46oc07rl5q,merch_bluedart,payment,setl_asrvbb1v54,1DLWS5V3B03MKN06,order_y21hub6kclu2,609518,INR,0,0,609518,upi,2026-05-30T23:57:00Z,2026-06-06T23:57:00Z,Order order_y21hub6kclu2,{'customer_id': 'cust_0337'},captured
pay_8p8s8xt18bj01v,merch_zomato,payment,setl_e0umosjkft,ZMOHMX5S4D2EA9ZI,order_l540bfg0qmqt,897032,INR,0,0,897032,upi,2026-01-01T05:45:00Z,2026-01-03T05:45:00Z,Order order_l540bfg0qmqt,{'customer_id': 'cust_0252'},captured
pay_94zqrsx9dqukrt,merch_urbanco,payment,setl_g44bhb9q3r,S75XU8IX7XS1RCDU,order_qnizpeszuxml,15777,INR,284,51,15442,netbanking,2026-05-02T05:24:00Z,2026-05-04T05:24:00Z,Order order_qnizpeszuxml,{'customer_id': 'cust_0247'},captured
pay_fndtkkv8t2l8k1,merch_nykaa,payment,setl_0q70r2eex9,VTYWU7C0WGWDV802,order_4yys92qpnsvp,992578,INR,17866,3216,971496,wallet,2026-02-23T18:51:00Z,2026-02-25T18:51:00Z,Order order_4yys92qpnsvp,{'customer_id': 'cust_0132'},captured
pay_e9oo52dz977xqb,merch_urbanco,payment,setl_g44bhb9q3r,BQIVV1U1DILOB4MM,order_0k28nk4f3pbj,213976,INR,4280,770,208926,card,2026-04-25T10:52:00Z,2026-04-28T10:52:00Z,Order order_0k28nk4f3pbj,{'customer_id': 'cust_0268'},captured
pay_s30shz00q5z292,merch_nykaa,payment,setl_0q70r2eex9,NAGHJM1SRKJTXW6K,order_c7nnrttkb7qc,11426,INR,206,37,11183,netbanking,2026-06-18T03:41:00Z,2026-06-21T03:41:00Z,Order order_c7nnrttkb7qc,{'customer_id': 'cust_0096'},captured
pay_grn9vj3gmrgkhd,merch_nykaa,payment,setl_0q70r2eex9,B8PECS22M74D5B99,order_4b3fxbrk69gs,346587,INR,0,0,346587,upi,2026-06-10T19:29:00Z,2026-06-11T19:29:00Z,Order order_4b3fxbrk69gs,{'customer_id': 'cust_0103'},captured
pay_7r8kw43su7pvrv,merch_nykaa,payment,setl_0q70r2eex9,IJH8IL3HWWPIMEWR,order_g4po3phzlzxy,234313,INR,4218,759,229336,wallet,2026-01-15T21:27:00Z,2026-01-16T21:27:00Z,Order order_g4po3phzlzxy,{'customer_id': 'cust_0488'},captured
pay_xlqvv40inowzbr,merch_bluedart,payment,setl_asrvbb1v54,1L8M5DPBUBKYP7WB,order_fjbjbdnbxxu0,226474,INR,5662,1019,219793,emi,2026-01-07T13:20:00Z,2026-01-08T13:20:00Z,Order order_fjbjbdnbxxu0,{'customer_id': 'cust_0216'},captured
pay_ug8dej79yfifu1,merch_zomato,payment,setl_e0umosjkft,O6CGOZEF8UPP5ODW,order_ftlbpqwnume4,17372,INR,0,0,17372,upi,2026-03-28T19:18:00Z,2026-03-30T19:18:00Z,Order order_ftlbpqwnume4,{'customer_id': 'cust_0170'},captured
pay_lvb183dka73jy6,merch_lenskart,payment,setl_71kpqc8qbh,RCI8DK8HCV72H6TP,order_7gqx5fyef4dx,1717811,INR,30921,5566,1681324,netbanking,2026-04-22T20:20:00Z,2026-04-23T20:20:00Z,Order order_7gqx5fyef4dx,{'customer_id': 'cust_0056'},captured
pay_v9uvkea78doklr,merch_nykaa,payment,setl_0q70r2eex9,BG0F3A8WEJCOHJNO,order_ig6gc014n0dz,404548,INR,7282,1311,395955,netbanking,2026-06-21T15:28:00Z,2026-06-23T15:28:00Z,Order order_ig6gc014n0dz,{'customer_id': 'cust_0270'},captured
pay_ilk2ujaw9y1cvh,merch_bluedart,payment,setl_asrvbb1v54,ERGOJJ897PQXAWRV,order_h13040lrxuu3,746492,INR,0,0,746492,upi,2026-06-18T04:19:00Z,2026-06-21T04:19:00Z,Order order_h13040lrxuu3,{'customer_id': 'cust_0019'},captured
pay_kq10qi80b9nvfq,merch_urbanco,payment,setl_g44bhb9q3r,8ADAFMJECVGKDRLP,order_t3s52o165e0e,252446,INR,0,0,252446,upi,2026-06-02T15:19:00Z,2026-06-03T15:19:00Z,Order order_t3s52o165e0e,{'customer_id': 'cust_0408'},captured
pay_3x4qnclyn4nc93,merch_nykaa,payment,setl_0q70r2eex9,AY03QGXQ7KSTDBHP,order_azenfh9hl05k,216468,INR,4329,779,211360,card,2026-03-31T03:15:00Z,2026-04-02T03:15:00Z,Order order_azenfh9hl05k,{'customer_id': 'cust_0092'},captured
pay_k1vue6zylfttnf,merch_apollo,payment,setl_ueqo5pt7sr,1PXIJFDX1AKHV5BU,order_dmg2kfcahfck,143398,INR,2868,516,140014,card,2026-06-18T10:06:00Z,2026-06-21T10:06:00Z,Order order_dmg2kfcahfck,{'customer_id': 'cust_0203'},captured
pay_lh5hbeyq4jk1j7,merch_zomato,payment,setl_e0umosjkft,71M2JJAY6QJKW2X6,order_eza9mw4h2506,656642,INR,11820,2128,642694,netbanking,2026-03-20T12:11:00Z,2026-03-22T12:11:00Z,Order order_eza9mw4h2506,{'customer_id': 'cust_0069'},captured
pay_yix3e0bm6mt7p4,merch_zomato,payment,setl_3n275o118r,2S44DWCM4GRFNITP,order_ljqt9c0ij6yn,493344,INR,8880,1598,482866,netbanking,2026-03-23T05:05:00Z,2026-03-24T05:05:00Z,Order order_ljqt9c0ij6yn,{'customer_id': 'cust_0071'},captured
pay_kjfl5cs6wegv99,merch_lenskart,payment,setl_71kpqc8qbh,W97TRR3EYFGVXR9Q,order_63y2ssynwk5b,169236,INR,0,0,169236,upi,2026-03-06T04:53:00Z,2026-03-07T04:53:00Z,Order order_63y2ssynwk5b,{'customer_id': 'cust_0119'},captured
pay_ujgv1uglb8igys,merch_lenskart,payment,setl_71kpqc8qbh,ZT14M8M3QFLJ7RSX,order_pe7o13spi5qk,519729,INR,9355,1684,508690,wallet,2026-04-14T18:17:00Z,2026-04-16T18:17:00Z,Order order_pe7o13spi5qk,{'customer_id': 'cust_0473'},captured
pay_1lrq0lc94thpnp,merch_lenskart,payment,setl_71kpqc8qbh,QY5EW7182YVJ2BYE,order_dx9nq2axsp5s,119528,INR,2152,387,116989,netbanking,2026-06-09T18:05:00Z,2026-06-11T18:05:00Z,Order order_dx9nq2axsp5s,{'customer_id': 'cust_0499'},captured
pay_5o3s9sfbwnnvtu,merch_nykaa,payment,setl_0q70r2eex9,8S9Q0OLURWARU9XB,order_hzg0xnabxq5x,108753,INR,0,0,108753,upi,2026-03-01T16:12:00Z,2026-03-04T16:12:00Z,Order order_hzg0xnabxq5x,{'customer_id': 'cust_0224'},captured
pay_t00i16vcetl56a,merch_lenskart,payment,setl_6vkozapy4g,5Q16R5NJAMFK8NFS,order_xq4e7xxdlls2,699053,INR,13981,2517,682555,card,2026-01-08T02:56:00Z,2026-01-10T02:56:00Z,Order order_xq4e7xxdlls2,{'customer_id': 'cust_0337'},captured
